BARKOD,ADI,FIYAT,,,
8693357033733,42011 CAY BARDAGI 6LI,100,,,
3283840019631,42011 CAY BARDAGI 6LI,100,,,
8693357033740,42011 CAY BARDAGI OPTIKLI 12LI,184,,,
2700000127933,42011 YALDIZLI CAY BARDAGI 6LI,5,,,
8693357033702,42021 CAY BARDAGI 6LI,115,,,
8693357033337,42021 CAY BARDAGI 6LI,115,,,
3283840019648,42021 CAY BARDAGI 6LI,115,,,
8693357033726,42021 CAY BARDAGI OPTIKLI&SADE 12LI,220,,,
8693357033719,42021 CAY BARDAGI OPTIKLI&SADE 12LI,220,,,
2700000238103,42021 CAY BARDAGI TEK,8,,,
8693357233799,42021 WORKSHOP CAY BARDAGI 6LI,8,,,
8693357233744,42021 WORKSHOP CAY BARDAGI 6LI,8,,,
8693357219441,42021 WS USKUDAR CAY BARDAGI 6LI,8,,,
8698857003132,42025 LISA BARDAK,4,,,
8693357054615,42030 IYRIC BARDAK 6LI,18,,,
8693357065291,42030 VISKI BARDAGI 3LU,76,,,
8693357007277,42035 KOSEM BARDAK,4,,,
8693357339750,420405 LINKA SU BARDAGI 6'LI,435,,,
8693357339774,420415 LINKA SU BARDAGI 6'LI,580,,,
8693357046559,42042 BARDAK 6LI,6,,,
8693357036260,42042 UZUN BARDAK 12LI,12,,,
2700000081785,42051 KOSEM CAY BARDAGI,8,,,
3283840009656,42078 KOSEM 6LI BARDAK,6,,,
8693357010673,42078 KOSEM 6LI BARDAK,6,,,
8693357010703,42082 KOSEM UZUN BARDAK 6LI,11,,,
3283840009687,42088 KOSEM UZUN BARDAK,8,,,
8693357010741,42088 KOSEM UZUN BARDAK,8,,,
8693357034518,42100 HAWAI COLORA 3LU BARDAK,6,,,
8693357040793,42103 ICE VILLE DONDURMALIK,119,,,
8693357206748,42103 ICE VILLE DONDURMALIK,119,,,
8693357231719,42103 WORK SHOP 3LU KASE,9,,,
8693357231757,42103 WORKSHOP DONDURMALIK 3LU,4,,,
8693357231733,42103 WORKSHOP DONDURMALIK 3LU,4,,,
8693357034532,42110 HAWAI COLORA 3LU BARDAK,6,,,
8693357059689,42113 DREAM BARDAK 3LU MAVI FON,5,,,
8693357048102,42113 GARDENS 3LU BARDAK,5,,,
8693357044906,42113 TEMTATION&ESCAPE BARDAK 3LU,4,,,
8693357045705,42113 TEMTATION&ESCAPE BARDAK 3LU,4,,,
8693357034556,42120 HAWAI COLORA 3LU BARDAK,6,,,
8693357059092,42130 COFFEE&TEA 3LU KUPA,8,,,
8693357070776,42132 RAKI BARDAGI 6LI,19,,,
3283840023249,42138 ISTANBUL LIMONATA BARDAGI 6LI,180,,,
8693357635807,42138 ISTANBUL LIMONATA BARDAGI 6LI,180,,,
8693357144378,42138 LIMONATA BARDAGI KALIN 6LI,265,,,
2700000240175,42138 LIMONATA BARDAGI KALIN TEK,36,,,
2700000029336,42141 12 ADET TIRYAKI CAY BARDAGI,0,,,
8693357004146,42143 SEMPATI CEREZLIK,4,,,
8693357018228,42143 SYMPATHY KASE,3,,,
680678018226,42143 SYMPATHY KASE,3,,,
8693357047679,42183 LALE BARDAK 3LU,4,,,
8693357047723,42183 LALE BARDAK 6LI,6,,,
8693357016903,42183 LALE YESIL BARDAK,4,,,
680678016901,42183 LALE YESIL BARDAK,4,,,
680678016949,42185 YESIL LALE BARDAK,4,,,
8693357016941,42185 YESIL LALE BARDAK,4,,,
8693357014237,42186 LALE BARDAK 6LI,10,,,
8693357033344,42191 DEKORLU CAY BARDAGI 6LI,140,,,
3283840018900,42191 OPTIKLI&DUZ CAY BARDAGI 6LI,140,,,
8693357033771,42191 OPTIKLI&DUZ CAY BARDAGI 6LI,140,,,
2700000238950,42191 OPTIKLI&DUZ CAY BARDAGI TEK,3,,,
2700000244067,42191 OPTIKLI&DUZ CAY BARDAGI TEKLI,2,,,
8693357233850,42191 WORKSHOP CAY BARDAGI 6LI,11,,,
8693357233836,42191 WORKSHOP CAY BARDAGI 6LI,11,,,
8693102123313,42191 YALDIZLI CAY BARDAGI 6LI,30,,,
2700000238080,42191 YALDIZLI CAY BARDAGI TEK,3,,,
2700000235676,42191 YALDIZLI KEMERLI CAY BARDAGI 6LI,21,,,
2700000237229,42191 YALDIZLI&CICEKLI CAY BARDAGI 6LI,17,,,
8693357074965,42200 DAPHNE COLORA BARDAK 3LU,5,,,
8693357066991,42200 DAPHNE COLRA 3LU BARDAK,5,,,
8693357067073,42220 DAPHNBE COLRA 3LU BARDAK,6,,,
8693357003682,42224 BINGO BARDAK 3LU,6,,,
8693357091917,42224 BINGO BARDAK 3LU,6,,,
8693357003644,42225 BOLERO 3LU BARDAK,4,,,
8693357171664,42230 BISTRO KASE 2LI KAPAKLI,125,,,
8693357213173,42230 PASABAHCE KASE KAPAKLI TEK,3,,,
8693357234031,42230 WORKSHOP KASE KAPKL.KUCUK 4LU,9,,,
8693357234017,42230 WORKSHOP KASE KAPKL.KUCUK 4LU,9,,,
8693357233997,42230 WORKSHOP KASE KAPKL.KUCUK 4LU,9,,,
8693357230897,42231 CIRAGAN CAY BARDAGI 6LI,273,,,
8693357004153,42233 SEMPATI SAKLAMA KABI 3LU,6,,,
8693357236189,42240 BISTRO KASE KAPKL.KUCUK 2LI,5,,,
8693357009134,42244 SYLVANA BARDAK 6LI,5,,,
8693357033351,42251 CAY BARDAGI 6LI 90CC,150,,,
2700000162842,42251 CAY BARDAGI SADE 6LI,8,,,
3283840015725,42251 CAY BARDAGI YALDIZLI 6LI,9,,,
8693357044982,42253 ESCAPE DESENLI BARDAK 3LU,6,,,
8693357067080,42255 PETRA COLORA 3LU BARDAK,6,,,
8693357056398,42265 HIPPIES 3LU ABRDAK,6,,,
8693357074286,42265 MODERN BAROQUE BARDAK 3LU KISA,18,,,
8693357262003,42265 MODERN BAROQUE BARDAK 3LU KISA,18,,,
8693357067103,42265 PETRA COLORA 3LU BARDAK,8,,,
8693357173668,42265 WORKS SHOP DESENLI 3 LU BARDAK,13,,,
8693357074279,42275 MODERN BAROQUE BARDAK 3LU UZUN,18,,,
8693357260498,42275 MODERN BAROQUE BARDAK 3LU UZUN,18,,,
8693357080980,42275 PETRA 6LI UZUN BARDAK,15,,,
8693357084797,42275 PETRA COLORA BARDAK,9,,,
8693357067066,42275 PETRA COLORA BARDAK 3LU,8,,,
8693357074996,42275 PETRA COLORA DESENLI BARDAK 3LU,8,,,
8693357083295,42275 PETRA COLORA DESENLI BARDAK 3LU,8,,,
8693357173682,42275 WORKSHOP 3LU BARDAK,15,,,
8693357287013,42281 RTFLEX CAY BARDAGI 6LI,10,,,
8693357016927,42288 LALE COLORA BARDAK,4,,,
8693357017542,42317 MOSALC COLORA,6,,,
680678017540,42317 MOSALC COLORA,6,,,
8693357048027,42331 CAY BARDAGI 12LI,6,,,
8693357048010,42331 CAY BARDAGI 6LI,4,,,
8693357003699,42334 NOSTALJI BARDAK 6LI,5,,,
8693357018891,42338 LUNA BARDAK 3LU,5,,,
8693357018884,42338 LUNA BARDAK 6LI,10,,,
8693357085787,42341 CAY BARDAGI 6LI 120CC,207,,,
8693357085770,42341 CAY BARDAGI 6LI 120CC,207,,,
2700000242872,42341 CAY BARDAGI TEK 120CC,6,,,
8693357020696,42348 LUNA COLORA 6LI BARDAK,11,,,
8693357031494,42351 TABLALI CAY BARDAGI 6LI,213,,,
8693357018938,42358 LUNA BARDAK 3LU UZUN,6,,,
8693357056947,42358 LUNA BARDAK 3LU UZUN,6,,,
8693357208957,42361 HEYBELI CAY BARDAGI 6LI,213,,,
8693357020764,42368 LUNA BARDAK 3LU COLORA,5,,,
8693357065901,42370 RAP BARDAK 3LU,6,,,
8693357163263,42370 RAP BARDAK 3LU,6,,,
8693357208971,42371 GALATA CAY BARDAGI 6LI,315,,,
8693357056954,42378 LUNA 3 LU BARDAK 250CC,5,,,
8693357065925,42380 RAP BARDAK 3LU,6,,,
8693357163287,42380 RAP BARDAK 3LU,6,,,
8693357065932,42380 RAP BARDAK 6LI,9,,,
2700000235225,42380 RAP BARDAK COLOR 6LI,16,,,
8693357084148,42381 FASCINATION CAY BARDAGI 6LI,15,,,
8693357075221,42381 INCE BELLI CAY BARDAGI 6LI,204,,,
2700000243503,42381 INCE BELLI CAY BARDAGI SADE 6LI,152,,,
8693357522978,42381 INCE BELLI CAY BARDAGI SADE 6LI,152,,,
2700000242520,42381 INCE BELLI CAY BARDAGI TEK,4,,,
2700000243473,42381 INCE BELLI CAY BARDAGI TEKLI,6,,,
2700000240755,42381 INCE BELLI CAY BARDAGI YALDIZLI 6LI,126,,,
2700000241714,42381 KESME CAY BARDAGI 6LI 125CC,61,,,
8693357003743,42384 NOSTALJI BARDAK,5,,,
8693357012615,42384 NOSTALJI GOLD,4,,,
8693357051720,42387 BOHEMIA BARDAK 3LU,6,,,
8693357047457,42387 GARDENS BARDAK 3LU,6,,,
8693357065956,42390 RAP 6LI BARDAK,9,,,
8693357065949,42390 RAP BARDAK 3LU,8,,,
8693357065946,42390 RAP BARDAK 3LU,8,,,
8693357067059,42390 RAP BARDAK 3LU,8,,,
8693357163300,42390 RAP BARDAK 3LU,8,,,
8693357222038,42401 INCE BELLI 6LI CAY BARDAGI,218,,,
8693357123281,42402 BALON BARDAK 3LU,6,,,
2700000236567,42402 VOTKA BARDAGI TEK,3,,,
2700000162859,42411 SYLVANA CAY BARDAGI SADE 6LI,19,,,
2700000243824,42411 SYLVANA CAY BARDAGI SADE TEKLI,3,,,
8693357009165,42411 SYLVANA CAY BARDAGI 6LI,195,,,
3283840016463,42411 SYLVANA CAY BARDAGI 6LI,195,,,
8693357009158,42411 SYLVANA CAY BARDAGI 6LI,195,,,
8692952006012,42414 SILYVANA&ADORA BARDAK,10,,,
3283840004132,42414 SILYVANA&ADORA BARDAK,10,,,
3283840006075,42414 SYLVANA BARDAK 6LI,10,,,
8693357009196,42414 SYLVANA BARDAK 6LI,12,,,
3283840003210,42415 SILVANA BARDAK 6LI,12,,,
8693357009219,42415 SILVANA BARDAK 6LI,12,,,
8693357139756,42415 SYLVANA 3LU BARDAK,320,,,
8693357009226,42415 SYLVANA 3LU BARDAK,320,,,
8693357032927,42415 SYLVANA COLORA 3LU BARDAK,4,,,
8693357062986,42421 CAY BARDAGI 12LI,8,,,
8693357062627,42421 CAY BARDAGI 6LI 120CC,127,,,
2700000174166,42421 CAY BARDAGI YALDIZLI 6LI,10,,,
2700000243855,42441 KULE CAY BARDAGI,9,,,
8693357261334,42441 KULE CAY BARDAGI 6LI,59,,,
2700000242568,42451 GLASS4YOU CAY BARDAGI SADE 6LI,13,,,
8693357164048,42463 CAM FINCAN SAPLI TEK,4,,,
8693357080324,42463 EXOTICA 2LI KULPLU BARDAK,8,,,
8693357031111,42463 SIMYATICO 3LU BARDAK,6,,,
8693357229051,42463 WORKSHOP BARDAK KULPLU 2LI,6,,,
8693357156630,42469 SIDE BARDAK 12LI,56,,,
8693357310445,42471 AURORA CAY BARDAGI 6LI,260,,,
2700000243169,42471 AURORA CAY BARDAGI TEKLI,8,,,
8693357033566,42542 PENGUEN BARDAK 3LU,9,,,
8693357085275,42542 PENGUEN BARDAK 3LU,9,,,
2700000239186,42542 PENGUEN BARDAK TEK,3,,,
8693357093447,42542 PENGUEN SU BARDAGI 6LI,344,,,
8693357077164,42543 PUNTO FINCAN 6LI,5,,,
8693357058910,42550 PENGUEN BARDAK 3LU,6,,,
8693357162426,42550 WORKSHOP BARDAK 3LU,8,,,
8693357058491,42560 CHROMA 3LU,6,,,
8693357058507,42560 CHROMA 6LI,11,,,
8693357066816,42580 RAKI BARDAGI 6LI,11,,,
8693357335837,42601 CAY BARDAGI 6LI,151,,,
2700000238073,42611 CAY BARDAGI TEKLI,3,,,
8693357075283,42611 GALATA CAY BARDAGI 6LI,265,,,
2700000242919,42611 GALATA CAY BARDAGI TEK,11,,,
8693357132924,42621 CAY BARDAGI 6LI,6,,,
3283840022761,42624 PASABAHCE BONBON 6'LI BARDAK,3,,,
8693357026551,42625 LARA COLARA BARDAK 3LU,4,,,
8693357026568,42635 LARA COLARA BARDAK 3LU,4,,,
8693357028784,42665 METAL KULPLU BARDAK 2LI,223,,,
8693357090828,42665 METAL KULPLU BARDAK 2LI,223,,,
8693357154018,42665 METAL KULPLU BARDAK 2LI,223,,,
8693357029378,42665 METAL KULPLU BARDAK TEK ADET,8,,,
8693357063983,42665 SIMPATICO FINCAN 2LI (PLASTIK SAPL,4,,,
8693357098183,42781 INCE BELLI C.BARDAGI OPTIKLI 6LI,240,,,
2700000238974,42781 INCE BELLI C.BARDAGI TEK,24,,,
3283840004125,42812 SILVANA BARDAK 6LI,11,,,
8693357009233,42812 SILVANA BARDAK 6LI,11,,,
8693357009240,42812 SILVANA BARDAK 6LI,11,,,
8693357032934,42812 SYLVANA COLORA 3LU  BARDAK,5,,,
8693357036574,42825 CENTRA UZUN BARDAK 6LI,41,,,
2700000244173,42825 CENTRA UZUN BARDAK TEKLI,5,,,
8693357000872,42860 DANCE COLORA 3LU BARDAK,6,,,
8693357000896,42863 DANCE COLORA,6,,,
8693357051898,42866 DANCE COLORA BARDAK 3LU,8,,,
8693357000964,42866 DANCE MAVI BARDAK,6,,,
8693357000995,42868 DANCE COLORA BARDAK,5,,,
8693357053922,42874 BARDAK 3LU DESENLI,8,,,
8693357090965,42875 IZMIR BARDAK 6LI,325,,,
8693357140745,42875 MARINA COLORA 3LU BARDAK,10,,,
8693357027527,42875 MIRAGES BARDAK 3LU,6,,,
8693357097384,42877 FISH BARDAK 3LU,10,,,
2700000244920,42877 IZMIR BARDAK 6LI,13,,,
8693357091030,42877 IZMIR BARDAK 6LI BUYUK,337,,,
8693357017474,42877 IZMIR COLORA BARDAK BUYUK,5,,,
8693357056268,42877 LOVE BARDAK 2LI,5,,,
8693357027534,42877 MIRAGES MOR BARDAK 3LU,10,,,
8693357017429,42887 IZMIR COLORA,5,,,
8000613132176,42919 BOLERO,4,,,
8693357019553,42937 ATHENA BARDAK 6LI,9,,,
8693357026490,42937 ATHENA MAVI BARDAK 3LU,5,,,
8693357051577,42942 BOHEMIA BARDAK 6LI,13,,,
8693357008410,42942 VALSE BARDAK 3LU,8,,,
8693357032002,42945 VALSE COLORA BARDAK 6LI,8,,,
8693357013995,42946 TANGO COLORA 3LU,5,,,
8693357019607,42957 ATHENA 3LU BARDAK,5,,,
8693357026537,42977 ATHENA MAVI BARDAK,6,,,
8693357338722,43018 AZUR SURAHI,271,,,
8693357338746,43018 AZUR SURAHI,271,,,
8693357435742,43018 AZUR SURAHI,271,,,
8693357072046,43023 CESNI KAVANOZ,5,,,
8693357066724,43023 FLOWERY KAVANOZ,5,,,
8693357054219,43043 CESNI KAVANOZ 6LI,15,,,
3283840013141,43071 BUYUK KALEMLIK VAZO,4,,,
3283840012236,43072 KALEMLIK VAZO,5,,,
3283840013134,43072 KALEMLIK VAZO,5,,,
8693357000285,43073 PASABAHCE BONBON VAZO,3,,,
8412534020010,43116 ORQUIDEA VAZO,3,,,
3283840006709,43133 KOSEM KAVANOZ 2LI,3,,,
3283840011925,43143 KOSEM KAVANOZ 2LI,3,,,
3283840006723,43153 KOSEM 2LI KAVANOZ,3,,,
8693357032187,43163 BABYLON KAVANOZ,287,,,
8693357091290,43163 BABYLON KAVANOZ,287,,,
8693357044753,43163 BABYLON KAVANOZ,287,,,
8693357091320,43173 BABYLON KAVANOZ,320,,,
8693357032200,43173 BABYLON KAVANOZ,320,,,
8693357044760,43173 TEMPTATION KAVANOZ,6,,,
8693357004245,43174 KANA KIRMIZI,4,,,
8693357039223,43177 MY STERY CAM VAZO,145,,,
8693357052604,43177 MY STERY CAM VAZO,145,,,
8693357044784,43183 BABYLON KAVANOZ,321,,,
8693357091344,43183 BABYLON KAVANOZ,321,,,
8693357032224,43183 BABYLON KAVANOZ,321,,,
8693357038707,43206 FLORA VAZO,3,,,
8693357239708,43244 PASTORAL SURAHI,11,,,
8693357035485,43257 FLORA KARE VAZO,4,,,
3283840013042,43258 SLYVANA KASE,6,,,
8693357009257,43258 SLYVANA KASE,6,,,
8693357019942,43264 DORO SURAHI,5,,,
8693357016682,43264 DORO YESIL SURAHI,6,,,
8693357038288,43277 FLORA VAZO,8,,,
8693357051829,43303 CONICA KASE,6,,,
8693357034976,43304 KARAT SURAHI ,32,,,
8693357051843,43313 CONICA KASE,8,,,
8693357017337,43314 TOROS SURAHI,4,,,
680678017335,43314 TOROS SURAHI,4,,,
8693357051836,43323 CONICA KASE,8,,,
8693357011298,43324 AQUATIC SURAHI,9,,,
8693357068742,43324 AQUATIC SURAHI,9,,,
8693357035676,43324 AQUATIC SURAHI,9,,,
8693357173279,43324 AQUATIC SURAHI,9,,,
8693357113268,43324 LALE SURAHI,10,,,
8693357058897,43327 CLOUD VAZO,8,,,
8693357075733,43333 CELEBRATION FANUS,13,,,
8693357088337,43343 ARTU COLORA DONDURMA KASE 3LU,6,,,
8693357088320,43343 ARTU COLORA DONDURMA KASE 3LU,6,,,
8693357145962,43343 ICEVILLE DONDURMA KASE 3LU,8,,,
8693357088313,43343 ICEVILLE DONDURMA KASE 3LU,8,,,
3283840024574,43364 POINT SURAHI,4,,,
8693357004658,43364 POINT SURAHI MAVI,4,,,
8693357004603,43374 DANCE SURAHI,6,,,
8693357068773,43374 DANCE SURAHI COLORA,6,,,
8693357075702,43397 CELEBRATION VAZO,12,,,
8693357016187,43406 FLORA VAZO,4,,,
8693357052055,43407 FLORA FANUS,93,,,
8693357008878,43414 KOSEM SURAHI,220,,,
8693357019546,43414 KOSEM SURAHI,220,,,
8693357091382,43414 KOSEM SURAHI,220,,,
8693357148833,43414 KOSEM SURAHI,220,,,
8693357091429,43414 KOSEM SURAHI,220,,,
8693357614130,43414 KOSEM SURAHI,220,,,
8693357028968,43417 FLORA VAZO,32,,,
8693357028975,43427 VAZO FLORA,4,,,
8693357005686,43436 VAZO,3,,,
8693357006775,43444 FRIGO SURAHI,3,,,
8693357073470,43456 COLLECTION VAZO,10,,,
8693357024540,43476 VAZO KASIKLIK,5,,,
8693357127654,43497 BOTANICA VAZO,327,,,
8693357040410,43503 KEMER AHSP.KAPAKLI KAVANOZ,4,,,
8693357061057,43506 DREAM VAZO,4,,,
8693357040427,43513 KEMER AHSP.KAPAKLI KAVANOZ,5,,,
8693357056121,43523 HIPPIES KAVANOZ,8,,,
8693357040434,43523 KEMER AHSP.KAPAKLI KAVANOZ,5,,,
8693357054240,43526 FLORA VAZO,237,,,
8693357052031,43544 LUNA SURAHI,35,,,
8693357037304,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357338784,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357338821,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357148406,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357046832,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357046818,43544 LUNA SURAHI RENKLI KAPAKLI,264,,,
8693357059085,43614 CASABLANCA SURAHI,8,,,
8693357054585,43615 FLORA VAZO,11,,,
8693357065277,43627 BOMBAY VAZO,9,,,
8693357076082,43634 CELEBRATION VAZO,10,,,
8693357338845,43654 GORDION SURAHI,308,,,
8693357123823,43674 LIVE COLOR SURAHI,9,,,
8693357116221,43674 SPACE SURAHI,203,,,
8693357160538,43674 SPACE SURAHI,203,,,
8693357010291,43676 LINEA VAZO,3,,,
8693357009790,43686 LINEA VAZO,4,,,
8693357009806,43696 LINEA VAZO,3,,,
8693357042629,43736 CUCINA SAKLAMA KABI,6,,,
8693357042582,43746 CUCINA SAKLAMA KABI,8,,,
8693357042667,43756 CUCINA SAKLAMA KABI 2LI,421,,,
8693357269330,43756 CUCINA SAKLAMA KABI 2LI,421,,,
8693357531277,43756 CUCINA SAKLAMA KABI 2LI,421,,,
8693357051508,43767 FLORA VAZO UZUN,200,,,
8693357173217,43794 RINGS SURAHI,9,,,
8693357149601,43794 RINGS SURAHI,203,,,
8693357061323,43796 DREAM VAZO,19,,,
8693357061316,43796 DREAM VAZO,19,,,
8693357254688,43804 RENKLI YAGLIK,9,,,
8693357254695,43804 RENKLI YAGLIK,9,,,
8693357163652,43814 VILLAGE SISE KAPAKLI,6,,,
8693357260252,43824 KARAF RENKLI KAPAKLI,13,,,
8693357213081,43824 VILLAGE BUZDOLABI SURAHISI,13,,,
8693357368514,43824 VILLAGE BUZDOLABI SURAHISI,13,,,
8680041005039,43824 VILLAGE BUZDOLABI SURAHISI,13,,,
8693357213067,43824 VILLAGE SURAHI,6,,,
8693357145733,43834 PROVINCE SURAHI,208,,,
8693357173255,43844 WORKSHOP HARE SURAHI,9,,,
8693357051454,43846 FLORA VAZO,17,,,
8693357187528,43880 BASIC TUZLUK-K.BIBERLIK 2LI,245,,,
8693357204911,43880 BASIC TUZLUK-K.BIBERLIK 2LI,245,,,
8693357472044,43880 BASIC TUZLUK-K.BIBERLIK 2LI,245,,,
8693357236240,43884 BASIC DESENLI SURAHI,627,,,
8693357236226,43884 BASIC DESENLI SURAHI,627,,,
8693357207516,43884 BASIC SURAHI,13,,,
8693357187535,43890 BASIC BAHARATLIK,345,,,
8693357472020,43890 BASIC BAHARATLIK,345,,,
8693357052598,43896 FLORA VAZO,10,,,
8693357211032,43934 BISTRO SURAHI,300,,,
8693357052581,43966 FLORA VAZO,248,,,
8693357045316,43966 GARDENS VAZO,5,,,
8693357180673,43984 HABITAT SURAHI,281,,,
8693357012929,43996 CELEBRATION VAZO,11,,,
8693357050815,43996 CELEBRATION VAZO,22,,,
8693357156005,440040 VICTORIA KADEH 6LI,700,,,
8693357231016,440044 WORKSHOP BARDAK 3LU,12,,,
8693357231078,440045 WORKSHOP KADEH 3LU,13,,,
8693357231054,440045 WORKSHOP KADEH 3LU,13,,,
8693357231030,440045 WORKSHOP KADEH 3LU,13,,,
8693357156876,440048 WHISPER AYAKLI KADEH 6LI,21,,,
8693357196131,440069 DIAMOND KADEH 6LI,645,,,
8693357199132,440079 ALLEGRA KADEH 2LI,260,,,
8693357208742,440079 ALLEGRA KADEH 2LI,260,,,
8693357249134,440113 DIAMOND KADEH 6LI,700,,,
8680041004964,440113 DIAMOND KADEH 6LI,700,,,
8693357334991,440158 WORKSHOP KADEH 2LI,15,,,
8693357335059,440158 WORKSHOP KADEH 2LI,15,,,
2700000244661,440158 WORKSHOP KADEH TEKLI,8,,,
8693357313675,440186 DIAMOND TABLALI BARDAK 6LI,530,,,
3283840024291,44020 PASABAHCE MOON LIGHT MUMLUK,2,,,
8693357320284,440221 GALA 4LU BARDAK,29,,,
8693357273429,440221 GALA CAY&KAHVE BARDAGI 4LU,289,,,
8693357176348,44034 TOWER KADEH,21,,,
8693357017696,44036 LIDO COLORA VAZO,9,,,
8693357002791,44036 LIDO VAZO,3,,,
8693357319660,440469 SOPHIA OPTICS KADEH 3'LU,35,,,
8693357319684,440479 SOPHIA OPTICS KADEH 3'LU,45,,,
8693357019522,44075 CARLTON SEKERLIK,6,,,
8693357017702,44076 AYAKLI MAVI MUMLUK2*6,10,,,
8693357012417,44076 LIDO MUMLUK,8,,,
3283840017842,44085 PASABAHCE ELEGANS 3'LU KADEH,3,,,
3283840009595,44095 PASABAHCE CARLTON SEKERLIK,2,,,
8693357043572,44100 FRESCO MUMLUK,6,,,
3283840017491,44100 PASABAHCE RESCO MUMLUK,3,,,
8693357012912,44106 LIDO COLORA VAZO,6,,,
8693357017719,44106 LIDO COLORA VAZO,6,,,
3283840017927,44116 KALPLI KADEH,3,,,
8693357004344,44127 PASABAHCE LOVE 2'LI KADEH,3,,,
3283840011505,44134 BISTRO BARDAK,9,,,
8693357007604,44134 BISTRO BARDAK 6LI,375,,,
8693357091498,44134 BISTRO BARDAK 6LI,375,,,
8693357194274,44134 BISTRO BARDAK 6LI,375,,,
8693357091542,44159 IRISH COFFE FINCANI 2LI,330,,,
8693357011106,44159 IRISH COFFE FINCANI 2LI,330,,,
8693357008168,44162 TULIPE KADEH 6LI,394,,,
8693357194403,44162 TULIPE KADEH 6LI,394,,,
8693357008236,44167 TULIPE BARDAK,5,,,
8693357194427,44169 TULIPE KADEH 6LI,455,,,
4002541212047,44202 MONTANA BARDAK,10,,,
4002541163455,44205 MONTANA BARDAK,8,,,
4002541163943,44209 MONTANA BARDAK,8,,,
8693357007666,44256 CARLTON COLARA MUMLUK,5,,,
3283840009618,44256 MUMLUK,5,,,
8693357077102,44273 ICEVILLE 2LI DONDURMALIK,5,,,
8693357006737,44301 VIVA KADEH,4,,,
8693357007673,44306 CARLTON COLORA VAZO,5,,,
8693357006751,44341 VIVA BARDAK,4,,,
8693357060081,44389 ROMA 2LI DONDURMALIK,10,,,
2700000241912,44389 ROMA DONDURMALIK TEK,8,,,
8693357021723,44411 BISTRO KADEH 12LI,142,,,
8693357001527,44411 BISTRO KADEH 3LU,11,,,
8693357007635,44411 BISTRO KADEH 6LI,410,,,
8693357092112,44411 BISTRO KADEH 6LI,410,,,
4002541467638,44411 BISTRO KADEH 6LI,410,,,
8693357153691,44411 BISTRO KADEH 6LI,410,,,
2700000242490,44411 BISTRO KADEK TEK,10,,,
8693357021730,44412 BISTRO KADEH 12LI,37,,,
8693357007550,44412 BISTRO KADEH 6LI,375,,,
8693357153332,44412 BISTRO KADEH 6LI,375,,,
2700000242513,44412 BISTRO KADEH TEK,65,,,
8693357007567,44415 BISTRO KADEH 6LI,22,,,
8693357201774,44415 KADEH 6'LI,360,,,
8693357021754,44417 BISTRO BARDAK 12LI,49,,,
8693357007574,44417 BISTRO BARDAK 6LI,500,,,
8693357092242,44417 BISTRO BARDAK 6LI,500,,,
2700000242506,44417 BISTRO BARDAK TEK,85,,,
8693357001541,44419 BISTRO BARDAK 3LU,8,,,
8693357146976,44419 BISTRO BARDAK 3LU,8,,,
8693357007581,44419 BISTRO BARDAK 6LI,19,,,
2700000243633,44419 BISTRO BARDAK TEKLI,4,,,
8693357191785,44419 BISTRO KADEH 6LI,410,,,
2700000123133,44419 BISTRO KADEH TEKLI,70,,,
8693357035966,44455 BANQUET AYAKLI BARDAK 3LU,8,,,
8693357249547,44479 JOY BARDAK 4LU,22,,,
8693357086760,44535 CARRE KADEH 6LI,38,,,
8693357012905,44548 LIDO SEKERLIK,6,,,
8693357019508,44548 LIDO SEKERLIK,6,,,
2700000241578,44668 BARDAK ENOTECA TEK,5,,,
8693357023680,44673 HOLIDAY KADEH 6LI,31,,,
8693357061415,44705 IMPERIAL KADEH,39,,,
8693357053458,44729 TOWER KADEH 3LU,6,,,
8693357080461,44739 EXOTICA 3LU KADEH BARDAK,10,,,
8693357053489,44739 TOWER 3LU KADEH,6,,,
8693357058460,44749 TOWER 6LI KADEH,11,,,
8693357058446,44749 TOWER KADEH 3LU,6,,,
8693357047495,44756 ESCAPE&FLAMINGO MUMLUK,8,,,
8693357043534,44756 ESCAPE&FLAMINGO MUMLUK,8,,,
8693357043565,44756 FLAMINGO MUMLUK,6,,,
8693357161283,44757 DIAMOND KADEH 6LI,614,,,
8693357197947,44832 RAMONA BARDAK 4LU,31,,,
8693357197978,44832 RAMONA KADEH 12LI,183,,,
2700000238882,44832 RAMONA KADEH TEKLI,8,,,
8680041001055,44842 TAVERNA BARDAK 3LU,15,,,
3283840019525,44854 ROMANO KADEH,10,,,
8693357013919,44859 RAMONA BARDAK 3LU,5,,,
8693357119796,44877 LIFE STYLE BARDAK 2LI,9,,,
8693357034631,44906 MAYA COLOR 3LU BARDAK,6,,,
8693357012813,44911 LIMON DONDURMALIK,5,,,
8693357034655,44916 MAYA COLORA 3LU,8,,,
8693357034679,44926 MAYA COLOR 3LU BARDAK,6,,,
8693357083141,44945 VANILLE DONDURMA KASESI 6LI,21,,,
8693357026889,44953 ECLIPSE COLORA BARDAK 3LU,6,,,
